spec_id,mol_id,group_id
16676,343,1340
14810,16343,1207
16584,23637,1333
8191,25180,678
575,6046,74
37813,19353,3945
25278,19276,2572
3583,22702,324
11523,1240,926
26019,14584,2729
688,4265,83
20649,23864,1645
11363,18758,914
17171,19897,1375
23014,18115,2076
27015,2940,2940
21114,6182,1718
29777,14455,3298
37355,20635,3907
1187,2537,121
2056,4811,186
9090,6700,733
3057,19087,278
27746,18122,3095
22834,4028,2037
13477,1413,1090
16663,10285,1339
4264,8770,378
5818,4824,491
38791,21980,4013
31541,7649,3449
25749,4231,2671
38313,7654,3980
5836,3328,493
27771,4223,3101
27956,18016,3124
20137,6021,1593
25332,3226,2583
35232,18790,3758
1448,22392,142
28041,6149,3132
11439,5023,919
157,7881,25
25761,3031,2674
10092,20777,820
34781,4814,3708
28212,6229,3144
17390,23166,1390
38364,18609,3983
20261,1432,616
24940,3187,2498
32313,24707,3519
7295,6897,607
2258,9971,202
20640,18730,1644
32005,10609,3489
21664,18429,1807
8651,6931,711
35930,2417,3804
19804,25387,1553
21340,3155,1746
30149,801,3323
18955,20261,1494
5174,19146,445
3034,1462,276
15388,2362,667
15657,22015,1274
20706,6251,1657
15436,2316,1261
6934,25765,576
31117,24675,3414
22212,3921,1912
18174,3735,1442
20725,18407,1662
37267,14680,3898
20707,6251,1657
267,7580,36
36252,10856,3827
23460,19215,2175
2813,23376,73
4403,25808,388
28117,18395,3138
21830,18822,1842
21366,14510,1749
13609,22371,1102
21506,18235,1776
13257,25712,1074
11714,4305,942
11403,23556,917
26359,17998,2801
38773,10155,4012
30360,22515,3341
6827,18816,569
23763,18260,2240
28645,3247,3178
5976,21246,504
22802,2989,2030
27080,2965,2954
32699,22534,3546
16064,3856,1300
25291,18168,2574
22155,14531,1899
17431,13732,1393
5121,3210,441
19426,14527,1525
39664,23830,4075
21460,22243,1766
28743,14487,3185
5703,18764,483
36361,18278,3834
6898,24610,572
154,7881,25
17648,1518,1406
19344,18042,305
10902,19467,880
6893,24610,572
18074,11947,1435
24201,6162,2336
28391,4035,3159
21971,14578,1862
35237,18790,3758
36175,20476,3821
29192,7556,3255
22810,19263,2032
22837,4028,2037
15577,18826,1270
38133,3370,3968
24188,6135,2334
36661,2132,3854
21716,4168,1818
26792,4155,2894
21885,14572,1849
31773,3887,3472
5155,10816,443
7820,17992,648
25049,14515,2523
17243,22978,1379
21589,18019,1792
22346,19345,1936
38701,13994,4007
34335,3955,3670
29200,7556,3255
4972,6791,430
30298,22367,3337
17785,15394,1416
24479,14557,2397
5787,26588,489
8028,18876,664
13426,25709,1086
5973,21246,504
19848,5630,1556
19776,25756,1551
36359,18278,3834
39840,5704,517
19802,25387,1553
35398,6698,3770
37170,18717,3894
8989,25480,737
15557,3219,1268
3041,1462,276
1991,16539,181
37438,14084,3916
7829,17992,648
11382,25812,915
27582,18261,3060
8006,3898,662
21800,2950,1837
11070,18597,892
25834,19206,2690
13425,25709,1086
35556,10726,3780
34855,4814,3708
15184,19419,207
31795,14890,3474
21992,18865,1865
37265,14680,3898
3171,17161,286
29911,18726,3306
37609,18349,3929
34834,4755,3713
2369,2249,211
14234,25178,1175
23482,19352,2180
10029,3818,814
27427,18120,3026
17558,20432,1401
27224,2962,2985
16527,10396,1330
21776,6209,1832
34756,4747,3706
11716,4305,942
30789,7059,3383
26682,18118,2871
37473,5937,3919
19346,18042,305
22671,6214,2003
26833,4191,2903
3756,3222,338
38358,18609,3983
29931,25025,3307
25190,14512,2555
8934,6700,733
37262,14680,3898
17389,23166,1390
16658,16551,1338
14861,24193,1213
17636,23348,1405
38488,1407,3991
16470,10406,1326
29517,23020,3279
18464,16472,1461
24027,6178,2298
29136,19553,3250
13449,25712,1074
9799,11167,798
34166,8378,3658
24860,3172,2480
2706,26059,238
4064,2937,363
26922,4164,2921
15986,18856,1295
35409,6698,3770
17802,16621,1417
37869,6600,3949
31687,12535,3464
37260,14680,3898
25721,19248,2666
24200,6162,2336
8557,16540,705
22574,4020,1982
19398,18780,1523
29266,19483,3260
18026,20789,1432
8556,16540,705
21493,14589,1772
13754,1428,1119
20464,14585,1617
27547,18080,3053
20107,21952,1588
21491,14589,1772
32317,24707,3519
4722,22584,413
21252,19165,1732
18380,15019,1456
24944,3192,2499
10796,26375,872
2467,10405,219
36621,2165,3851
15634,3188,1273
30192,21889,3326
19053,15927,1500
31007,8742,3406
18276,1759,1449
7286,3261,606
13462,25712,1074
6298,4809,530
35122,26060,3743
18470,16472,1461
793,4265,83
17653,1518,1406
21588,18019,1792
22946,3229,2061
39255,12864,4044
39640,5684,4074
32081,1215,3502
34220,8381,3661
34832,4755,3713
14903,19365,1216
35729,17981,3791
38449,18289,3989
4465,20549,395
22694,3223,2008
16323,18962,1316
4112,2552,368
19036,25011,1499
16321,10863,1315
21858,18824,1845
22730,19325,2015
34650,4886,194
5182,19146,445
34651,4886,194
19187,4193,1510
19319,6197,1519
34052,4306,3647
29581,1105,3283
29268,19483,3260
21907,18404,1850
9087,6700,733
9044,4250,743
37502,9483,3922
15590,18826,1270
26685,18118,2871
13076,21699,1061
11551,179,928
30088,7838,3319
16891,9376,1355
2705,26059,238
8533,18561,703
13800,4339,1123
27981,18733,3127
27222,2962,2985
31607,21061,3456
20710,19323,1658
35552,10726,3780
27183,2955,2976
20614,18732,1639
11558,1887,929
28548,4167,3171
38730,18326,4009
36336,26206,3832
7015,4815,582
16311,10863,1315
31813,14989,3475
31084,7557,3412
16926,26584,1357
21279,3158,1734
22518,4214,1972
21668,18429,1807
6550,22532,548
29918,18726,3306
27050,2970,2946
30061,6674,3317
21609,18769,1798
21603,18033,1796
15871,18854,480
10016,3818,814
21471,21989,1768
4263,8770,378
26136,3027,2755
36556,25016,3846
35620,18657,3784
22169,3906,1902
38064,9779,3964
24351,19154,2370
7159,6207,595
15410,3037,668
5859,664,495
28126,19172,3139
6704,18497,560
14791,20771,1206
2318,19419,207
21536,18412,1781
21629,18774,1802
27845,3901,3117
19188,4193,1510
2690,20183,236
34223,8382,3662
39842,5704,517
691,4265,83
150,7881,25
28789,18087,3188
35354,20006,3767
17876,2251,1421
8559,16540,705
22170,3906,1902
14212,25709,1086
29610,10042,3285
11566,1887,929
28227,6137,3145
4451,20549,395
38567,7569,3997
9127,26778,747
30058,6674,3317
38317,7654,3980
8398,11189,693
5186,19146,445
37928,2332,3954
5792,26588,489
21824,18822,1842
6897,24610,572
37978,16271,3957
24896,3181,2488
17869,2251,1421
8560,16540,705
24758,3189,2457
12207,20779,981
33967,8568,3639
6400,7878,538
38694,13994,4007
13059,21699,1061
23629,4235,2212
10601,9182,859
36625,2165,3851
16882,26693,1354
30579,6980,3359
20445,18734,1616
20612,18732,1639
11191,8363,903
16124,2801,1225
23746,18203,2236
15381,2362,667
21604,18033,1796
23455,18056,2174
14914,1225,1218
17268,22211,1380
36172,20476,3821
18324,17053,1452
16558,1514,837
17164,22742,1373
37730,16689,3939
1074,6780,112
26875,3221,2912
4851,18792,422
5750,21477,486
8561,16540,705
35414,25627,3771
6824,18816,569
327,7805,42
38637,6744,4002
38533,7267,3995
31015,8742,3406
28514,19181,3169
35413,25627,3771
25746,4231,2671
34266,10830,3665
29169,24576,3253
17808,16621,1417
726,22337,85
22392,6238,1945
34258,10830,3665
35726,17981,3791
38848,19896,4017
17394,23166,1390
36355,18278,3834
7051,7677,586
15608,18823,1272
14985,2801,1225
29917,18726,3306
11347,18750,913
295,7774,38
15629,3188,1273
36182,16356,3822
29141,19553,3250
16657,16551,1338
17326,19459,1385
27232,2968,2987
10008,8708,813
15722,9933,1280
8652,6931,711
10734,8619,867
4726,22584,413
25726,18137,2667
28284,14503,3149
11633,15272,937
7094,7616,589
37868,20938,3948
26248,18035,2778
38789,21980,4013
22917,6222,2055
30185,21889,3326
16560,1514,837
10263,19057,834
19889,1941,1559
30385,7255,3344
23336,19247,2149
24350,19154,2370
14451,14778,1186
19290,18830,1517
37544,18347,3925
11238,19931,906
3299,22565,296
17983,20456,1429
26171,18192,2763
1378,22219,137
17870,2251,1421
26649,18240,2863
17501,14148,1397
14991,2801,1225
9849,3948,802
17295,22220,1382
13777,20531,1122
2000,16539,181
8923,6700,733
11666,20246,939
24028,6178,2298
14730,16335,1201
31708,7563,3465
13463,25712,1074
26566,6235,2845
30427,7731,3347
6768,18861,565
20255,1432,616
8292,2664,686
21262,19165,1732
1662,19090,157
22617,18071,1991
25700,18234,2662
11888,17047,955
18723,18279,1480
13460,25712,1074
8958,7386,735
29846,18274,3302
37908,165,3952
31284,4285,3428
29199,7556,3255
8452,11191,697
26814,4186,2899
8667,18885,713
35614,18657,3784
26594,3241,2851
748,1292,87
29776,14455,3298
22340,18201,1935
38151,7882,3969
29461,22208,3275
28002,3897,340
31774,3887,3472
15361,2353,1256
17234,22978,1379
16980,11304,1361
38582,18317,3999
30315,26525,3338
17770,26539,1414
15885,18854,480
35040,8858,3738
20095,21952,1588
37865,20938,3948
14898,19365,1216
21946,18876,664
1711,23366,161
14799,16343,1207
37172,18717,3894
19286,18830,1517
34786,4814,3708
17258,22211,1380
39568,13165,4066
7971,9041,659
35933,2417,3804
2500,26076,222
31597,21061,3456
14083,20557,1162
38783,21980,4013
32318,24707,3519
10897,19467,880
24101,6184,2314
11067,18597,892
24730,3196,2451
29568,1105,3283
38768,10155,4012
14909,19365,1216
18320,17053,1452
26957,4151,2929
8154,10282,675
23605,18126,2208
22148,3213,1897
38074,9779,3964
16884,26693,1354
16024,19988,1297
21942,18873,1857
35241,18790,3758
25469,4063,2611
31082,7557,3412
12649,15894,1019
8987,25480,737
27566,18204,3057
16552,1514,837
10141,14731,823
493,7346,67
3377,18042,305
38705,13994,4007
17514,13525,1398
23521,19241,2188
14908,19365,1216
12524,13325,1007
25281,19276,2572
13323,25743,1072
36397,14647,3836
35923,2417,3804
26514,19305,2833
24556,18219,2414
18225,23235,1446
21034,6173,1712
8151,10282,675
38532,7267,3995
22146,3213,1897
35243,18790,3758
29149,19412,3252
28138,19172,3139
32696,22534,3546
28045,6149,3132
31799,14890,3474
1820,8389,168
9738,9096,794
38588,18317,3999
17955,25255,1426
23040,4202,2082
23027,18129,2079
13469,1413,1090
17336,19459,1385
15573,18826,1270
26876,3221,2912
38310,7654,3980
26531,19344,2837
8260,18725,683
19282,18830,1517
21757,4185,1827
37259,14680,3898
28711,3218,3183
22032,3900,1873
29197,7556,3255
30193,21889,3326
21883,14572,1849
31322,20165,3430
21809,2938,1839
17871,2251,1421
12960,12440,1050
29906,18726,3306
8990,25480,737
8009,3898,662
1405,22383,139
17368,2018,1389
20963,6179,1706
28261,6164,3147
8296,2664,686
9684,23910,791
30083,7838,3319
20262,1432,616
26026,19193,2730
21817,2963,1840
38536,7267,3995
21377,14494,1751
20642,18730,1644
37401,2565,3912
12506,12508,1005
2590,22808,229
8281,11558,685
37439,14084,3916
29999,7265,3312
36191,16356,3822
21515,4232,1778
18794,14347,1484
8442,20568,696
14259,25709,1086
10822,22218,874
34211,8381,3661
32688,22534,3546
36341,26206,3832
25724,18137,2667
25427,2991,2604
26765,4017,2889
11838,19449,951
8567,25555,706
17873,2251,1421
35013,12588,3735
36620,2165,3851
35607,18657,3784
22815,18153,2033
21248,4208,1731
10900,19467,880
19086,16228,1503
26878,3221,2912
2554,26289,226
18073,11947,1435
20983,6167,1708
16591,23637,1333
38573,7569,3997
26686,18118,2871
31820,14989,3475
8910,22479,732
24724,3195,2450
29134,19553,3250
24895,3181,2488
26736,18158,2882
25835,19206,2690
17402,2077,1391
8963,7386,735
30783,7059,3383
27366,14571,3013
17383,23166,1390
12513,13529,1006
22071,3909,1881
15996,18856,1295
6626,7515,553
6042,873,511
27953,18016,3124
27300,19307,2999
36173,20476,3821
6064,25262,513
34096,4309,3651
5674,18854,480
20821,3273,334
26486,18144,2828
29700,1204,3292
29847,18274,3302
21911,18431,1851
26155,19291,2760
7405,1432,616
36290,17034,3829
1444,22392,142
20246,1439,1602
5125,3210,441
6830,18816,569
17523,14151,1399
26327,14561,2795
26834,4191,2903
2875,9154,101
38284,12939,3978
36658,2132,3854
31667,26775,3462
28229,6137,3145
38548,18565,3996
25580,6254,2635
39703,12228,4077
31472,7385,3444
25668,19336,2655
37395,2565,3912
24778,6217,2462
13444,24216,1089
18363,4673,1455
6398,7878,538
12122,12909,973
37166,18717,3894
5808,4824,491
17649,1518,1406
6211,22741,525
27583,18261,3060
13250,25712,1074
11671,20246,939
24536,19156,2410
31044,13461,3408
11550,179,928
660,22374,81
17155,22742,1373
36659,2132,3854
21386,14516,1753
12558,14081,1010
23714,19210,2230
27940,6242,3123
19347,18042,305
4043,4053,362
17224,22884,1378
3366,2375,304
16833,944,1351
4781,14684,417
3357,6106,301
22095,3930,1887
21713,4168,1818
36668,2132,3854
39384,17060,4051
33837,25804,3628
30301,22367,3337
25499,18055,2617
20069,21953,1584
15292,2252,1252
29430,7759,3272
26488,18144,2828
21680,3009,1810
8927,6700,733
15780,1429,1286
38450,18289,3989
21995,18865,1865
32891,24697,3561
2531,25500,224
15810,18704,1288
38528,7267,3995
17502,14148,1397
2043,4810,185
27938,6242,3123
8954,7386,735
8295,2664,686
30116,10982,3321
22516,4214,1972
29172,24576,3253
8026,18876,664
25920,19278,2707
16896,9376,1355
21783,3219,1268
20871,18834,1687
193,7584,29
33738,24699,3620
17498,14148,1397
15594,18826,1270
16320,10863,1315
20342,1511,1608
32883,24697,3561
32625,24708,3541
10140,14731,823
37266,14680,3898
30002,7265,3312
27062,2974,2949
30363,22515,3341
8818,3884,724
18369,4673,1455
9734,9096,794
4236,19094,376
23002,18215,2074
10651,25947,862
34225,8382,3662
38634,6744,4002
3852,1461,345
29549,7264,3281
18286,1759,1449
17232,22978,1379
4226,19094,376
24861,3172,2480
9101,6700,733
22034,3900,1873
14208,25709,1086
23254,14581,2131
6343,7696,534
10442,11877,848
38362,18609,3983
16458,13943,1325
19049,15927,1500
19902,1766,1562
30793,7059,3383
25858,18074,2694
14788,20771,1206
25745,4231,2671
29909,18726,3306
37337,13203,3906
22888,18197,2048
10296,1514,837
19169,18877,1508
31024,21629,3407
21737,4171,1822
4137,921,370
11809,25708,949
15710,9933,1280
8460,11191,697
34848,4814,3708
15467,3945,669
24290,6187,2356
22597,18043,1987
17087,20429,1367
15593,18826,1270
21107,6182,1718
15656,22015,1274
8394,11189,693
37963,12493,3956
37856,20938,3948
13611,22371,1102
31026,21629,3407
17022,11302,1363
14953,4304,1222
15754,1435,1283
33088,24695,3575
6262,26519,528
30144,801,3323
37863,20938,3948
21549,18003,1783
18842,25048,1487
22259,3933,1921
19348,18042,305
36391,14647,3836
38556,18565,3996
37508,9483,3922
2982,22579,272
33097,24695,3575
6187,3414,523
14755,20765,1203
1498,23371,146
29726,903,3294
21369,14510,1749
11568,1887,929
12203,20779,981
26512,19305,2833
26596,3241,2851
19787,25756,1551
26137,3027,2755
38733,18326,4009
23520,19241,2188
26021,14584,2729
11545,179,928
36168,20476,3821
30361,22515,3341
2394,862,214
18080,9569,1436
36260,10856,3827
31606,21061,3456
17675,11539,1408
37414,4985,3913
20809,19047,1675
36254,10856,3827
10703,25485,865
16061,3856,1300
28188,6145,3142
8535,18561,703
26523,18200,2835
34847,4814,3708
11839,19449,951
29831,8514,3301
34894,1889,3723
7965,9041,659
26543,19279,2839
6404,7878,538
19894,1941,1559
25409,18114,2600
18851,25048,1487
3849,1461,345
13423,25709,1086
16585,23637,1333
38599,8237,4000
26125,3026,2753
10520,11876,853
5352,22198,458
10797,26375,872
17516,13525,1398
8259,18725,683
38633,6744,4002
38572,7569,3997
34782,4814,3708
22314,19208,1930
20514,14532,1624
38894,18863,4021
836,3056,91
30306,26525,3338
32140,18455,3506
25861,18074,2694
30316,26525,3338
11807,25708,949
28389,4035,3159
6925,14471,575
31289,4285,3428
11889,17047,955
17908,12642,1424
10389,19452,843
5423,20116,462
2364,2249,211
34259,10830,3665
38554,18565,3996
14318,25709,1086
15658,22015,1274
13331,25751,1058
8256,18725,683
34162,8378,3658
19181,4193,1510
33840,25804,3628
15438,2316,1261
8694,24359,716
634,2695,79
3342,18724,300
12911,26258,1046
6411,8065,539
21736,4171,1822
26487,18144,2828
13442,24216,1089
18951,20261,1494
29784,14455,3298
37979,16271,3957
11193,8363,903
22831,4027,2036
31860,15436,3478
22676,19229,2004
39636,12226,4073
24520,19148,2406
19041,25011,1499
11233,19931,906
13025,25751,1058
38041,13542,3962
18952,20261,1494
6261,26519,528
37349,20635,3907
7933,18744,657
558,23376,73
18435,15393,1459
38145,7882,3969
4452,20549,395
23042,4202,2082
2776,18687,245
20181,22002,1598
21480,22556,1769
10702,25485,865
21988,18865,1865
13038,25751,1058
24158,6171,2328
17282,22220,1382
25142,14501,2544
723,22337,85
21464,22320,1767
28745,14487,3185
6611,7515,553
9823,9714,800
21384,14516,1753
15205,7383,209
12913,26258,1046
11513,1888,925
39847,12727,4085
2335,2243,208
20656,18428,1646
15757,1435,1283
21813,2937,363
9679,7394,790
5123,3210,441
6104,13173,516
16372,5464,1318
34051,4306,3647
37036,6964,3884
10065,19036,818
3792,3897,340
5229,13749,448
17532,14151,1399
7290,3261,606
15020,19373,1228
37400,2565,3912
4785,14684,417
31040,13461,3408
3438,8347,310
3431,8347,310
16665,10285,1339
26317,14560,2793
14255,24192,1177
24706,3169,2446
21194,19153,1726
18220,23235,1446
19196,4193,1510
31706,7563,3465
2054,4811,186
27191,2934,2978
34745,4747,3706
20305,4923,1604
23961,4221,2282
91,7581,16
146,7881,25
230,7929,33
235,7929,33
239,7929,33
266,7580,36
268,7580,36
273,7580,36
288,7774,38
293,7774,38
322,7805,42
397,7582,50
556,23376,73
566,6046,74
599,3753,76
607,3753,76
627,2695,79
632,2695,79
638,2695,79
664,22374,81
672,22374,81
689,4265,83
692,4265,83
717,22337,85
718,22337,85
724,22337,85
727,22337,85
746,1292,87
750,1292,87
792,4265,83
795,4265,83
797,4265,83
800,4265,83
802,4265,83
803,4265,83
825,3056,91
829,3056,91
951,9154,101
952,9154,101
953,9154,101
955,9154,101
956,9154,101
1014,11271,107
1024,11271,107
1063,6780,112
1071,6780,112
1076,6780,112
1120,13462,116
1124,14097,117
1138,14097,117
1182,2537,121
1185,2537,121
1188,2537,121
1202,14354,122
1254,14235,126
1289,13464,129
1315,23292,131
1316,23292,131
1322,23292,131
1324,23292,131
1384,22219,137
1402,22383,139
1487,23371,146
1499,23371,146
1522,7185,148
1525,7185,148
1528,7185,148
1561,431,151
1615,19435,154
1616,19435,154
1656,19090,157
1659,19090,157
1664,19090,157
1720,23366,161
1780,11287,166
1787,11287,166
1789,11287,166
1810,8389,168
1818,8389,168
1895,22583,173
2001,16539,181
2002,16539,181
2033,4810,185
2037,4810,185
2040,4810,185
2049,4811,186
2053,4811,186
2072,4817,187
2165,4886,194
2167,4886,194
2212,8826,197
2255,9971,202
2259,9971,202
2292,5110,205
2294,5110,205
2297,5110,205
2298,5110,205
2315,19419,207
2328,2243,208
2334,2243,208
2340,7383,209
2360,2249,211
2397,862,214
2398,862,214
2399,862,214
2447,3288,218
2460,3288,218
2477,23165,220
2484,23165,220
2486,23165,220
2498,26076,222
2525,25500,224
2536,25500,224
2549,26289,226
2552,26289,226
2559,26289,226
2563,26256,227
2571,26256,227
2575,26256,227
2578,16226,228
2580,16226,228
2581,16226,228
2592,22808,229
2593,22808,229
2700,26059,238
2710,26059,238
2766,18687,245
2780,18687,245
2814,23376,73
2817,23376,73
2819,23376,73
2827,2695,79
2848,22393,250
2925,20130,266
2928,20130,266
2929,20130,266
2938,6865,268
2941,6865,268
2943,6865,268
2981,22579,272
2983,22579,272
2986,22579,272
2988,22579,272
2991,22579,272
3038,1462,276
3046,19087,278
3054,19087,278
3164,17161,286
3166,17161,286
3294,22565,296
3340,18724,300
3352,6106,301
3367,2375,304
3374,18042,305
3376,18042,305
3380,18042,305
3390,20415,307
3429,8347,310
3480,4768,316
3485,4768,316
3491,4768,316
3499,18898,317
3500,18898,317
3502,18898,317
3586,22702,324
3587,22702,324
3593,22702,324
3646,19151,329
3647,19151,329
3653,19151,329
3655,19151,329
3665,3891,330
3667,3891,330
3715,3273,334
3719,3273,334
3736,2996,336
3737,2996,336
3738,2996,336
3740,2996,336
3745,2996,336
3755,3222,338
3762,3222,338
3767,3222,338
3783,3897,340
3854,1461,345
3912,3035,350
3913,3035,350
3914,3035,350
4011,3277,358
4019,3277,358
4022,3277,358
4032,18748,361
4116,2552,368
4139,921,370
4140,921,370
4166,26295,373
4174,26295,373
4177,26295,373
4256,8770,378
4257,8770,378
4258,8770,378
4398,25808,388
4399,25808,388
4404,25808,388
4707,22247,412
4714,22584,413
4715,22584,413
4717,22584,413
4731,19436,414
4733,19436,414
4737,19436,414
4738,19436,414
4739,19436,414
4743,19436,414
4786,14684,417
4848,18792,422
4850,18792,422
4964,6791,430
4973,6791,430
4975,6791,430
5043,3960,436
5045,3960,436
5047,3960,436
5050,3960,436
5055,3960,436
5067,19702,438
5069,19702,438
5071,19702,438
5090,3882,439
5091,3882,439
5122,3210,441
5124,3210,441
5127,3210,441
5145,10816,443
5152,10816,443
5230,13749,448
5316,22381,456
5318,22381,456
5354,22198,458
5356,22198,458
5413,20116,462
5506,18900,468
5533,25707,470
5538,25707,470
5583,6929,474
5586,6929,474
5699,18764,483
5708,18764,483
5748,21477,486
5751,21477,486
5777,1438,488
5809,4824,491
5810,4824,491
5817,4824,491
5835,3328,493
5840,3317,494
5844,3317,494
5851,664,495
5855,664,495
5861,664,495
5972,21246,504
5974,21246,504
5993,18563,507
5994,18563,507
5996,18563,507
6058,25262,513
6063,25262,513
6105,13173,516
6127,420,519
6130,420,519
6133,420,519
6212,22741,525
6215,22741,525
6228,4136,526
6236,4136,526
6240,10843,527
6254,26519,528
6289,4809,530
6290,4809,530
6291,4809,530
6335,7696,534
6338,7696,534
6340,7696,534
6344,7696,534
6346,7696,534
6402,7878,538
6403,7878,538
6412,8065,539
6438,10549,541
6449,10549,541
6526,22824,546
6531,22824,546
6552,22532,548
6555,22532,548
6557,22532,548
6614,7515,553
6700,18497,560
6701,18497,560
6763,18861,565
6765,18861,565
6769,18861,565
6771,18861,565
6774,18861,565
6792,22700,567
6798,22700,567
6804,22700,567
6828,18816,569
6831,18816,569
6834,18816,569
6892,24610,572
6896,24610,572
6899,24610,572
6921,14471,575
6945,25765,576
6973,1268,580
7008,4815,582
7009,4815,582
7011,4815,582
7013,4815,582
7017,4815,582
7049,7677,586
7091,7616,589
7148,3890,593
7153,3890,593
7224,2984,602
7231,2984,602
7248,18297,604
7252,18297,604
7257,18297,604
7280,3261,606
7291,3261,606
7305,6897,607
7403,1432,616
7411,1432,616
7472,15936,621
7484,15936,621
7797,18762,645
7801,18762,645
7803,18762,645
7807,8843,646
7818,17992,648
7823,17992,648
7826,17992,648
7909,1989,655
7915,1989,655
7916,1989,655
7935,18744,657
7939,18744,657
7944,18744,657
7945,18744,657
7966,9041,659
7970,9041,659
7972,9041,659
7977,19056,660
7978,19056,660
7980,19056,660
7982,19056,660
7983,19056,660
7985,19056,660
8003,3898,662
8067,3945,669
8072,3945,669
8074,3945,669
8082,18737,670
8089,18737,670
8091,18737,670
8155,10282,675
8175,18803,676
8193,25180,678
8194,25180,678
8255,18725,683
8273,11558,685
8278,11558,685
8290,2664,686
8291,2664,686
8329,14460,689
8337,14460,689
8341,1208,690
8343,1208,690
8344,1208,690
8346,1208,690
8349,1208,690
8352,1208,690
8356,1208,690
8434,20568,696
8458,11191,697
8480,22274,699
8488,22274,699
8528,9584,702
8537,18561,703
8539,18561,703
8540,18561,703
8551,16540,705
8554,16540,705
8558,16540,705
8568,25555,706
8569,25555,706
8575,25555,706
8577,25555,706
8578,25555,706
8669,18885,713
8692,24359,716
8701,24359,716
8814,3884,724
8820,3884,724
8889,25834,730
8906,22479,732
8909,22479,732
8922,6700,733
8925,6700,733
8928,6700,733
8930,6700,733
8959,7386,735
8979,25480,737
8982,25480,737
8983,25480,737
8984,25480,737
9043,4250,743
9045,4250,743
9046,4250,743
9064,19021,745
9065,19021,745
9071,19021,745
9093,6700,733
9094,6700,733
9100,6700,733
9119,26778,747
9121,26778,747
9128,26778,747
9132,26778,747
9343,20455,764
9384,14699,768
9392,16532,769
9395,16532,769
9402,16532,769
9405,16532,769
9527,6810,778
9569,1995,783
9574,1995,783
9578,1995,783
9580,1995,783
9582,1995,783
9584,1995,783
9677,7394,790
9687,23910,791
9689,23910,791
9728,9096,794
9733,9096,794
9804,8177,799
9807,8177,799
9814,8177,799
9822,9714,800
9825,9714,800
9830,10460,801
9833,10460,801
9842,3948,802
9854,3948,802
9855,3948,802
9885,10774,805
9889,10774,805
9893,10774,805
9978,26216,811
9982,26216,811
10013,8708,813
10014,8708,813
10017,3818,814
10030,3818,814
10057,19036,818
10064,19036,818
10091,20777,820
10127,14731,823
10134,14731,823
10137,14731,823
10197,4244,828
10262,19057,834
10266,19057,834
10271,19057,834
10295,1514,837
10302,1514,837
10306,1514,837
10385,19452,843
10386,19452,843
10390,19452,843
10426,11862,847
10430,11862,847
10466,9519,850
10499,8390,852
10501,8390,852
10512,11876,853
10522,11876,853
10574,25430,857
10581,25430,857
10597,9182,859
10605,9182,859
10606,9182,859
10607,9182,859
10642,25947,862
10692,25485,865
10699,25485,865
10716,15046,866
10724,8619,867
10725,8619,867
10728,8619,867
10767,20259,870
10773,20259,870
10781,20259,870
10798,26375,872
10799,26375,872
10830,22218,874
10892,19467,880
10894,19467,880
10896,19467,880
10901,19467,880
11016,18745,888
11022,18745,888
11023,18745,888
11064,18597,892
11076,18597,892
11152,18808,898
11154,18808,898
11169,22005,900
11172,7883,902
11174,7883,902
11177,7883,902
11179,7883,902
11181,7883,902
11184,7883,902
11197,8363,903
11212,25548,904
11236,19931,906
11263,18271,908
11339,18750,913
11340,18750,913
11341,18750,913
11346,18750,913
11354,18758,914
11358,18758,914
11369,25812,915
11370,25812,915
11393,23556,917
11395,23556,917
11401,23556,917
11438,5023,919
11442,5023,919
11443,5023,919
11444,5023,919
11479,168,923
11512,1888,925
11518,1240,926
11520,1240,926
11524,1240,926
11528,1240,926
11562,1887,929
11565,1887,929
11632,15272,937
11636,15272,937
11644,11350,938
11645,11350,938
11648,11350,938
11652,11350,938
11656,11350,938
11661,20246,939
11663,20246,939
11678,6469,940
11688,6469,940
11704,4305,942
11720,11869,943
11724,11869,943
11727,11869,943
11785,3729,947
11790,3729,947
11797,25708,949
11799,25708,949
11801,25708,949
11830,19449,951
11831,19449,951
11882,17047,955
12077,20454,969
12081,20454,969
12118,12909,973
12123,12909,973
12174,14701,979
12177,14701,979
12184,14701,979
12202,20779,981
12233,16340,983
12491,12309,1004
12499,12309,1004
12508,12508,1005
12511,13529,1006
12512,13529,1006
12515,13529,1006
12521,13529,1006
12523,13325,1007
12602,13806,1014
12623,13465,1017
12631,13465,1017
12632,13465,1017
12644,15894,1019
12647,15894,1019
12662,12990,1021
12671,12990,1021
12765,22210,1032
12809,21133,1037
12810,21133,1037
12873,20943,1043
12875,20943,1043
12881,20943,1043
12972,12440,1050
13023,25751,1058
13024,25751,1058
13043,25751,1058
13074,21699,1061
13089,25708,949
13091,25708,949
13124,10825,1065
13138,10825,1065
13228,25743,1072
13255,25712,1074
13264,25712,1074
13277,25711,1076
13278,25711,1076
13282,25711,1076
13291,25711,1076
13321,25743,1072
13390,4243,1082
13395,4243,1082
13422,25709,1086
13435,25709,1086
13453,25712,1074
13458,25712,1074
13471,1413,1090
13542,25708,949
13547,25708,949
13548,25708,949
13550,25708,949
13575,25706,1097
13605,22371,1102
13755,1428,1119
13771,20531,1122
13776,20531,1122
13801,4339,1123
13802,4339,1123
14094,20557,1162
14095,20557,1162
14098,20557,1162
14193,25709,1086
14220,25178,1175
